index,date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg,rolling_avg
3132,2021-11-10,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3149,2021-11-11,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3153,2021-11-12,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3169,2021-11-13,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3179,2021-11-14,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3181,2021-11-15,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3196,2021-11-16,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3201,2021-11-17,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3216,2021-11-18,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3228,2021-11-19,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3237,2021-11-20,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3240,2021-11-21,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3257,2021-11-22,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3269,2021-11-23,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3277,2021-11-24,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3283,2021-11-25,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3296,2021-11-26,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3302,2021-11-27,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3313,2021-11-28,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3320,2021-11-29,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3336,2021-11-30,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3348,2021-12-01,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3356,2021-12-02,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3360,2021-12-03,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3377,2021-12-04,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3385,2021-12-05,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3398,2021-12-06,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3405,2021-12-07,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3417,2021-12-08,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3426,2021-12-09,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3432,2021-12-10,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3446,2021-12-11,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3455,2021-12-12,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3468,2021-12-13,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3478,2021-12-14,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3482,2021-12-15,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3492,2021-12-16,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3504,2021-12-17,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3511,2021-12-18,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3521,2021-12-19,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3530,2021-12-20,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3542,2021-12-21,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3557,2021-12-22,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3569,2021-12-23,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3570,2021-12-24,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3587,2021-12-25,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3593,2021-12-26,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3602,2021-12-27,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3614,2021-12-28,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3625,2021-12-29,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3633,2021-12-30,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3649,2021-12-31,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3659,2022-01-01,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3664,2022-01-02,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3679,2022-01-03,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3686,2022-01-04,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3696,2022-01-05,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3700,2022-01-06,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3712,2022-01-07,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3725,2022-01-08,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3736,2022-01-09,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3745,2022-01-10,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3758,2022-01-11,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3760,2022-01-12,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3773,2022-01-13,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3784,2022-01-14,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3795,2022-01-15,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3802,2022-01-16,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3814,2022-01-17,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3822,2022-01-18,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3837,2022-01-19,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3840,2022-01-20,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3852,2022-01-21,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3863,2022-01-22,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3872,2022-01-23,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3881,2022-01-24,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3899,2022-01-25,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3909,2022-01-26,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3918,2022-01-27,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3926,2022-01-28,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3939,2022-01-29,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3947,2022-01-30,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3952,2022-01-31,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3963,2022-02-01,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3972,2022-02-02,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3980,2022-02-03,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
3992,2022-02-04,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4007,2022-02-05,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4016,2022-02-06,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4029,2022-02-07,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4030,2022-02-08,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4040,2022-02-09,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4056,2022-02-10,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4060,2022-02-11,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4073,2022-02-12,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4082,2022-02-13,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4090,2022-02-14,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4106,2022-02-15,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4114,2022-02-16,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4124,2022-02-17,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4137,2022-02-18,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4141,2022-02-19,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4157,2022-02-20,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4163,2022-02-21,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4175,2022-02-22,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4180,2022-02-23,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4191,2022-02-24,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4207,2022-02-25,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4217,2022-02-26,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4227,2022-02-27,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4237,2022-02-28,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4247,2022-03-01,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4259,2022-03-02,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4263,2022-03-03,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4273,2022-03-04,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4287,2022-03-05,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4297,2022-03-06,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4309,2022-03-07,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4318,2022-03-08,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4321,2022-03-09,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4339,2022-03-10,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4347,2022-03-11,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4353,2022-03-12,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4361,2022-03-13,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4377,2022-03-14,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4384,2022-03-15,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4395,2022-03-16,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4404,2022-03-17,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4410,2022-03-18,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4425,2022-03-19,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4436,2022-03-20,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4446,2022-03-21,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4451,2022-03-22,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4469,2022-03-23,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4477,2022-03-24,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4480,2022-03-25,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4497,2022-03-26,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4504,2022-03-27,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4513,2022-03-28,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4521,2022-03-29,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4531,2022-03-30,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4544,2022-03-31,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4552,2022-04-01,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4569,2022-04-02,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4570,2022-04-03,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4583,2022-04-04,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4598,2022-04-05,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4602,2022-04-06,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4616,2022-04-07,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4628,2022-04-08,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4639,2022-04-09,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4645,2022-04-10,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4659,2022-04-11,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4662,2022-04-12,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4677,2022-04-13,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4680,2022-04-14,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4690,2022-04-15,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4703,2022-04-16,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4715,2022-04-17,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4726,2022-04-18,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4739,2022-04-19,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4743,2022-04-20,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4753,2022-04-21,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4767,2022-04-22,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4771,2022-04-23,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4786,2022-04-24,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4792,2022-04-25,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4805,2022-04-26,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4816,2022-04-27,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4820,2022-04-28,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4834,2022-04-29,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4846,2022-04-30,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4851,2022-05-01,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4860,2022-05-02,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4876,2022-05-03,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4885,2022-05-04,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4898,2022-05-05,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4901,2022-05-06,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4919,2022-05-07,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4927,2022-05-08,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4939,2022-05-09,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4943,2022-05-10,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4958,2022-05-11,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4967,2022-05-12,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4979,2022-05-13,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4989,2022-05-14,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
4994,2022-05-15,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5006,2022-05-16,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5018,2022-05-17,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5025,2022-05-18,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5030,2022-05-19,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5049,2022-05-20,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5051,2022-05-21,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5063,2022-05-22,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5079,2022-05-23,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5085,2022-05-24,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5099,2022-05-25,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5100,2022-05-26,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5112,2022-05-27,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5125,2022-05-28,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5130,2022-05-29,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5140,2022-05-30,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5151,2022-05-31,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5166,2022-06-01,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5174,2022-06-02,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5182,2022-06-03,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5192,2022-06-04,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5207,2022-06-05,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5215,2022-06-06,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5227,2022-06-07,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5233,2022-06-08,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5247,2022-06-09,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5254,2022-06-10,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5265,2022-06-11,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5273,2022-06-12,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5289,2022-06-13,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5294,2022-06-14,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5307,2022-06-15,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5316,2022-06-16,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5325,2022-06-17,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5334,2022-06-18,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5347,2022-06-19,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5356,2022-06-20,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5369,2022-06-21,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5377,2022-06-22,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5380,2022-06-23,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5390,2022-06-24,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5402,2022-06-25,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5415,2022-06-26,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5428,2022-06-27,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5430,2022-06-28,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5449,2022-06-29,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5455,2022-06-30,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5467,2022-07-01,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5470,2022-07-02,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5487,2022-07-03,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5498,2022-07-04,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5501,2022-07-05,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5517,2022-07-06,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5525,2022-07-07,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5530,2022-07-08,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5546,2022-07-09,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5554,2022-07-10,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5561,2022-07-11,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5573,2022-07-12,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5585,2022-07-13,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5591,2022-07-14,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5600,2022-07-15,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5611,2022-07-16,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5621,2022-07-17,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5637,2022-07-18,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5645,2022-07-19,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5651,2022-07-20,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5665,2022-07-21,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5673,2022-07-22,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5686,2022-07-23,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5691,2022-07-24,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5707,2022-07-25,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5711,2022-07-26,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5729,2022-07-27,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5733,2022-07-28,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5747,2022-07-29,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5753,2022-07-30,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5763,2022-07-31,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5777,2022-08-01,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5781,2022-08-02,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5798,2022-08-03,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5803,2022-08-04,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5813,2022-08-05,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5820,2022-08-06,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5832,2022-08-07,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5846,2022-08-08,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5853,2022-08-09,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5862,2022-08-10,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5877,2022-08-11,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5882,2022-08-12,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5897,2022-08-13,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5902,2022-08-14,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5911,2022-08-15,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5929,2022-08-16,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5935,2022-08-17,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5949,2022-08-18,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5957,2022-08-19,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5964,2022-08-20,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5975,2022-08-21,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5985,2022-08-22,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
5998,2022-08-23,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6003,2022-08-24,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6018,2022-08-25,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6020,2022-08-26,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6033,2022-08-27,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6043,2022-08-28,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6051,2022-08-29,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6065,2022-08-30,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6074,2022-08-31,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6082,2022-09-01,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6093,2022-09-02,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6100,2022-09-03,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6114,2022-09-04,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6128,2022-09-05,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6130,2022-09-06,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6146,2022-09-07,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6157,2022-09-08,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6167,2022-09-09,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6176,2022-09-10,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6183,2022-09-11,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6197,2022-09-12,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6208,2022-09-13,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6214,2022-09-14,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6226,2022-09-15,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6231,2022-09-16,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6240,2022-09-17,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6250,2022-09-18,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6260,2022-09-19,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6278,2022-09-20,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6288,2022-09-21,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6292,2022-09-22,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
6304,2022-09-23,California,State,Lambda,0.0,0.0,0.0,0.0,0.0
1,2021-01-01,California,State,Total,59.0,100.0,,,423.5
19,2021-01-02,California,State,Total,108.0,100.0,,,501.2
24,2021-01-03,California,State,Total,267.0,100.0,,,479.3333333333333
34,2021-01-04,California,State,Total,1260.0,100.0,,,453.57142857142856
49,2021-01-05,California,State,Total,812.0,100.0,,,466.2857142857143
55,2021-01-06,California,State,Total,370.0,100.0,,,527.2857142857143
60,2021-01-07,California,State,Total,299.0,100.0,453.57142857142,100.0,512.0
76,2021-01-08,California,State,Total,148.0,100.0,466.28571428571,100.0,412.85714285714283
89,2021-01-09,California,State,Total,535.0,100.0,527.28571428571,100.0,376.2857142857143
93,2021-01-10,California,State,Total,160.0,100.0,512.0,100.0,406.14285714285717
108,2021-01-11,California,State,Total,566.0,100.0,412.85714285714,100.0,459.7142857142857
110,2021-01-12,California,State,Total,556.0,100.0,376.28571428571,100.0,519.7142857142857
126,2021-01-13,California,State,Total,579.0,100.0,406.14285714285,100.0,548.2857142857143
